code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
002935,2020-02-10,1,2020-02-10 14:09:29.380,2020-02-10 14:09:08.350,2020-02-10 15:00:00.000,1,-0.05169679670155414
300189,2020-02-10,7,2020-02-10 13:33:37.140,2020-02-10 10:15:06.890,2020-02-10 15:00:00.000,1,-0.0434782608695653
300230,2020-02-10,1,2020-02-10 10:31:28.370,2020-02-10 09:52:14.810,2020-02-10 10:31:39.430,1,-0.020202020202020214
000595,2020-02-11,7,2020-02-11 14:53:11.690,2020-02-11 10:20:07.230,2020-02-11 15:00:00.000,1,-0.02310231023102305
000890,2020-02-11,2,2020-02-11 10:04:41.940,2020-02-11 09:52:25.470,2020-02-11 10:16:41.030,1,-0.02263374485596714
300534,2020-02-11,3,2020-02-11 09:36:50.840,2020-02-11 09:36:30.380,2020-02-11 09:46:11.580,1,-0.040000000000000036
002383,2020-02-12,1,2020-02-12 14:36:14.220,2020-02-12 14:35:34.840,2020-02-12 15:00:00.000,1,0.01454545454545464
002829,2020-02-12,1,2020-02-12 13:56:37.600,2020-02-12 13:55:10.150,2020-02-12 14:23:02.050,1,0.09434682964094733
300117,2020-02-12,1,2020-02-12 14:20:45.230,2020-02-12 14:20:27.330,2020-02-12 15:00:00.000,1,-0.034666666666666617
300247,2020-02-12,4,2020-02-12 09:44:32.060,2020-02-12 09:43:53.390,2020-02-12 09:51:43.730,1,-0.054607508532423236
300340,2020-02-12,1,2020-02-12 10:33:14.050,2020-02-12 10:27:00.640,2020-02-12 10:40:30.050,1,-0.061688311688311674
300654,2020-02-12,21,2020-02-12 13:03:32.970,2020-02-12 13:00:00.250,2020-02-12 15:00:00.000,1,-0.09999999999999998
300757,2020-02-12,3,2020-02-12 13:14:09.540,2020-02-12 11:05:03.750,2020-02-12 15:00:00.000,1,0.05602816075095318
000526,2020-02-13,2,2020-02-13 11:28:03.490,2020-02-13 11:09:28.920,2020-02-13 13:26:41.920,1,-0.054009277667329325
000540,2020-02-13,1,2020-02-13 09:37:47.670,2020-02-13 09:36:11.220,2020-02-13 09:46:14.900,1,0.10097719869706843
002613,2020-02-13,4,2020-02-13 09:36:30.880,2020-02-13 09:35:49.040,2020-02-13 13:02:59.360,1,0.10158730158730167
