code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
300132,2020-01-02,1,2020-01-02 09:38:06.410,2020-01-02 09:37:41.510,2020-01-02 09:43:40.170,9,0.039571310799670016
300264,2020-01-02,3,2020-01-02 10:49:24.070,2020-01-02 10:48:13.120,2020-01-02 15:00:00.000,9,0.10000000000000007
300592,2020-01-03,1,2020-01-03 09:36:34.500,2020-01-03 09:36:14.040,2020-01-03 09:36:41.710,9,-0.07093195931959329
300643,2020-01-03,1,2020-01-03 10:28:07.260,2020-01-03 10:27:31.760,2020-01-03 10:30:37.300,9,0.05591916083512905
000998,2020-01-16,2,2020-01-16 14:37:35.050,2020-01-16 14:37:00.070,2020-01-16 14:40:10.280,9,-0.02491614758025873
300603,2020-01-16,1,2020-01-16 10:03:04.040,2020-01-16 10:02:39.200,2020-01-16 10:10:08.100,9,0.09992810927390372
002166,2020-01-20,2,2020-01-20 10:10:53.770,2020-01-20 10:09:59.920,2020-01-20 10:11:14.610,9,0.10000000000000007
002529,2020-01-20,1,2020-01-20 09:40:17.400,2020-01-20 09:35:58.460,2020-01-20 10:13:05.310,9,0.06323529411764706
300221,2020-01-20,1,2020-01-20 09:32:23.110,2020-01-20 09:31:38.430,2020-01-20 09:33:03.690,9,-0.09538002980625926
002584,2020-01-21,1,2020-01-21 09:50:08.050,2020-01-21 09:49:45.210,2020-01-21 15:00:00.000,9,-0.051948051948051965
300030,2020-01-21,3,2020-01-21 09:46:10.910,2020-01-21 09:45:05.080,2020-01-21 10:18:42.420,9,-0.010165184243964398
300256,2020-01-21,1,2020-01-21 10:04:34.670,2020-01-21 10:03:58.470,2020-01-21 15:00:00.000,9,0.058321479374110925
300641,2020-01-22,1,2020-01-22 09:34:12.230,2020-01-22 09:33:59.350,2020-01-22 09:39:10.840,9,-0.14685314685314674
300342,2020-01-23,1,2020-01-23 10:05:56.850,2020-01-23 10:05:01.830,2020-01-23 10:18:12.940,9,-0.10018050541516244
000698,2020-02-03,1,2020-02-03 10:43:45.710,2020-02-03 10:43:04.650,2020-02-03 15:00:00.000,9,0.061224489795918435
002341,2020-02-03,1,2020-02-03 11:01:30.590,2020-02-03 10:59:20.570,2020-02-03 11:02:17.640,9,0.012784090909090828
002160,2020-02-04,2,2020-02-04 09:50:49.260,2020-02-04 09:50:00.320,2020-02-04 15:00:00.000,9,0.10086455331412104
300282,2020-02-04,1,2020-02-04 11:21:06.000,2020-02-04 11:20:17.740,2020-02-04 15:00:00.000,9,0.10209424083769614
002274,2020-02-10,2,2020-02-10 13:37:25.250,2020-02-10 13:33:51.330,2020-02-10 13:41:02.640,9,-0.018808777429467072
002328,2020-02-10,1,2020-02-10 09:46:43.690,2020-02-10 09:45:59.120,2020-02-10 10:08:23.500,9,-0.06717850287907867
002591,2020-02-10,5,2020-02-10 13:20:46.590,2020-02-10 13:06:08.920,2020-02-10 15:00:00.000,9,-0.0285110876451955
300534,2020-02-11,3,2020-02-11 09:36:51.740,2020-02-11 09:36:30.380,2020-02-11 09:46:11.580,9,-0.040000000000000036
300247,2020-02-12,4,2020-02-12 09:44:38.220,2020-02-12 09:43:53.390,2020-02-12 09:51:43.730,9,-0.054607508532423236
300340,2020-02-12,1,2020-02-12 10:33:16.080,2020-02-12 10:27:00.640,2020-02-12 10:40:30.050,9,-0.061688311688311674
000540,2020-02-13,1,2020-02-13 09:38:06.090,2020-02-13 09:36:11.220,2020-02-13 09:46:14.900,9,0.10097719869706843
000540,2020-02-14,3,2020-02-14 10:49:48.550,2020-02-14 10:49:06.290,2020-02-14 10:50:38.250,9,0.10059171597633143
000609,2020-02-14,1,2020-02-14 11:28:04.020,2020-02-14 11:22:52.570,2020-02-14 15:00:00.000,9,0.04724409448818912
002483,2020-02-14,1,2020-02-14 10:16:30.770,2020-02-14 10:15:55.720,2020-02-14 10:35:48.490,9,0.09984152139461178
002880,2020-02-14,2,2020-02-14 09:36:19.100,2020-02-14 09:35:46.120,2020-02-14 09:37:43.730,9,-0.005815687444079898
300102,2020-02-14,1,2020-02-14 13:07:24.770,2020-02-14 13:07:09.510,2020-02-14 13:07:42.250,9,0.10040160642570273
000697,2020-02-17,1,2020-02-17 10:26:56.670,2020-02-17 09:52:40.990,2020-02-17 15:00:00.000,9,0.09989142236699244
002396,2020-02-17,11,2020-02-17 13:15:49.220,2020-02-17 13:07:21.310,2020-02-17 13:37:22.600,9,-0.003505491937368488
300087,2020-02-17,2,2020-02-17 09:59:15.890,2020-02-17 09:56:54.380,2020-02-17 10:21:47.820,9,0.10000000000000007
300230,2020-02-17,2,2020-02-17 09:31:26.700,2020-02-17 09:30:37.240,2020-02-17 09:32:34.430,9,0.10063897763578278
000540,2020-02-18,1,2020-02-18 09:39:51.530,2020-02-18 09:39:26.540,2020-02-18 09:40:42.560,9,0.053789731051344665
000540,2020-02-18,5,2020-02-18 09:58:28.080,2020-02-18 09:57:43.570,2020-02-18 09:59:09.720,9,0.053789731051344665
002101,2020-02-18,1,2020-02-18 09:57:37.200,2020-02-18 09:53:03.890,2020-02-18 09:59:02.180,9,-0.041935483870967794
002413,2020-02-18,2,2020-02-18 09:41:38.120,2020-02-18 09:40:39.820,2020-02-18 09:42:00.420,9,0.056396148555708514
000875,2020-02-19,2,2020-02-19 10:19:08.680,2020-02-19 10:18:33.360,2020-02-19 10:20:19.750,9,0.0050632911392405324
002121,2020-02-19,1,2020-02-19 09:34:30.100,2020-02-19 09:31:42.560,2020-02-19 09:34:52.400,9,-0.061946902654867124
002542,2020-02-19,2,2020-02-19 09:52:04.180,2020-02-19 09:51:21.590,2020-02-19 15:00:00.000,9,-0.02067183462532296
300032,2020-02-19,1,2020-02-19 10:01:31.460,2020-02-19 09:34:51.620,2020-02-19 10:03:19.030,9,0.10109890109890116
300467,2020-02-19,1,2020-02-19 13:29:52.170,2020-02-19 13:28:57.200,2020-02-19 13:34:16.230,9,0.00396628656420428
000016,2020-02-21,13,2020-02-21 14:07:37.260,2020-02-21 14:07:04.340,2020-02-21 14:08:18.480,9,-0.0551248923341946
000889,2020-02-21,1,2020-02-21 09:41:13.960,2020-02-21 09:40:50.440,2020-02-21 09:43:26.080,9,0.06569343065693434
002245,2020-02-21,4,2020-02-21 10:33:14.670,2020-02-21 10:32:20.800,2020-02-21 15:00:00.000,9,-0.007092198581560294
300504,2020-02-21,1,2020-02-21 14:33:51.860,2020-02-21 14:33:14.960,2020-02-21 14:35:13.500,9,0.030622324662495926
300658,2020-02-21,1,2020-02-21 14:04:05.940,2020-02-21 13:58:58.820,2020-02-21 14:06:39.560,9,0.1000944287063268
002598,2020-02-24,1,2020-02-24 09:38:10.360,2020-02-24 09:36:45.590,2020-02-24 09:39:08.420,9,-0.04694167852062581
002970,2020-02-24,1,2020-02-24 09:53:42.920,2020-02-24 09:53:30.660,2020-02-24 10:25:02.590,9,0.048230731943771366
300064,2020-02-24,2,2020-02-24 10:25:10.290,2020-02-24 10:23:35.640,2020-02-24 15:00:00.000,9,0.10000000000000007
300555,2020-02-24,1,2020-02-24 09:45:37.990,2020-02-24 09:45:02.110,2020-02-24 15:00:00.000,9,0.09982332155477014
300678,2020-02-24,1,2020-02-24 11:22:28.020,2020-02-24 11:17:58.650,2020-02-24 11:22:58.800,9,0.01639969488939741
002232,2020-02-25,1,2020-02-25 10:54:34.720,2020-02-25 10:07:16.900,2020-02-25 11:10:48.800,9,0.09963099630996307
300050,2020-02-25,3,2020-02-25 11:09:45.460,2020-02-25 10:59:15.550,2020-02-25 11:14:37.120,9,-0.054517133956386236
300221,2020-02-25,1,2020-02-25 13:10:11.860,2020-02-25 13:08:46.500,2020-02-25 15:00:00.000,9,-0.06797583081571001
000030,2020-02-26,1,2020-02-26 13:32:39.870,2020-02-26 13:31:53.160,2020-02-26 13:34:11.110,9,0.03921568627450989
002535,2020-02-26,1,2020-02-26 10:18:04.650,2020-02-26 10:17:33.300,2020-02-26 10:28:25.340,9,-0.06271777003484325
000509,2020-02-27,1,2020-02-27 11:02:49.360,2020-02-27 10:39:24.610,2020-02-27 11:15:25.420,9,0.0
002481,2020-02-27,1,2020-02-27 10:57:27.110,2020-02-27 10:55:55.440,2020-02-27 10:58:06.190,9,-0.07002188183807445
002517,2020-02-27,4,2020-02-27 10:01:23.780,2020-02-27 09:58:05.840,2020-02-27 10:20:09.310,9,-0.05865921787709494
002730,2020-02-27,1,2020-02-27 13:55:07.220,2020-02-27 13:54:37.760,2020-02-27 13:55:35.710,9,-0.09299655568312293
300205,2020-02-27,6,2020-02-27 10:17:25.950,2020-02-27 10:16:10.090,2020-02-27 10:18:59.230,9,-0.03910256410256408
002503,2020-02-28,4,2020-02-28 10:21:45.330,2020-02-28 10:15:10.840,2020-02-28 10:50:54.990,9,0.09999999999999988
002771,2020-02-28,1,2020-02-28 09:58:25.090,2020-02-28 09:58:01.420,2020-02-28 11:27:51.200,9,0.10019392372333537
000428,2020-03-02,1,2020-03-02 09:36:04.370,2020-03-02 09:35:33.400,2020-03-02 09:43:02.430,9,0.10357142857142844
002367,2020-03-02,1,2020-03-02 10:04:42.940,2020-03-02 10:04:05.450,2020-03-02 15:00:00.000,9,0.02355712603062421
002391,2020-03-02,1,2020-03-02 11:11:46.070,2020-03-02 11:11:18.170,2020-03-02 11:13:04.510,9,0.05217391304347818
300299,2020-03-02,1,2020-03-02 11:14:30.630,2020-03-02 11:13:46.270,2020-03-02 11:19:22.600,9,0.051975051975051915
300382,2020-03-02,1,2020-03-02 09:34:17.650,2020-03-02 09:33:23.720,2020-03-02 15:00:00.000,9,-0.05035971223021585
000663,2020-03-13,1,2020-03-13 09:33:26.670,2020-03-13 09:30:38.560,2020-03-13 15:00:00.000,9,0.10084033613445388
300189,2020-03-13,1,2020-03-13 13:38:13.190,2020-03-13 13:36:48.040,2020-03-13 13:42:14.800,9,-0.01822916666666663
300655,2020-03-13,2,2020-03-13 10:29:59.460,2020-03-13 10:29:36.200,2020-03-13 11:11:12.280,9,-0.04468864468864486
000721,2020-03-16,1,2020-03-16 10:50:15.530,2020-03-16 10:33:20.140,2020-03-16 14:20:44.880,9,-0.06858407079646013
002426,2020-03-18,9,2020-03-18 13:00:00.020,2020-03-18 10:26:38.680,2020-03-18 13:58:24.200,9,0.1013215859030836
300238,2020-03-18,1,2020-03-18 13:56:30.190,2020-03-18 09:56:05.560,2020-03-18 13:56:46.040,9,-0.08459979736575463
002897,2020-03-19,1,2020-03-19 11:07:11.200,2020-03-19 09:57:55.430,2020-03-19 13:00:54.220,9,0.06780150028851706
002922,2020-03-19,1,2020-03-19 13:59:18.970,2020-03-19 13:55:29.580,2020-03-19 14:43:38.870,9,-0.01235330450895622
000610,2020-03-20,1,2020-03-20 14:39:48.880,2020-03-20 14:39:21.840,2020-03-20 15:00:00.000,9,-0.07481060606060619
002265,2020-03-20,1,2020-03-20 09:45:18.900,2020-03-20 09:44:57.310,2020-03-20 09:50:17.140,9,-0.06375442739079118
002339,2020-03-20,1,2020-03-20 10:06:16.930,2020-03-20 10:05:28.730,2020-03-20 10:17:40.820,9,-0.04146341463414627
002893,2020-03-20,1,2020-03-20 13:11:18.940,2020-03-20 13:06:01.400,2020-03-20 13:16:44.430,9,-0.012897678417884806
000597,2020-03-23,6,2020-03-23 10:30:21.110,2020-03-23 10:24:43.020,2020-03-23 15:00:00.000,9,0.01404853128991057
002093,2020-03-23,1,2020-03-23 11:00:19.840,2020-03-23 10:59:53.760,2020-03-23 13:04:45.930,9,-0.05671392827356125
002150,2020-03-23,1,2020-03-23 10:29:16.110,2020-03-23 10:26:54.920,2020-03-23 10:32:28.440,9,0.10030395136778124
000889,2020-03-24,5,2020-03-24 11:19:55.310,2020-03-24 11:15:24.060,2020-03-24 13:02:04.200,9,0.09980039920159678
002515,2020-03-24,1,2020-03-24 11:19:10.670,2020-03-24 11:08:06.370,2020-03-24 13:04:47.950,9,0.0372250423011844
300141,2020-03-24,1,2020-03-24 10:04:55.350,2020-03-24 09:47:10.050,2020-03-24 10:46:00.090,9,0.1001053740779767
300293,2020-03-25,3,2020-03-25 09:50:26.790,2020-03-25 09:42:39.520,2020-03-25 09:54:27.150,9,-0.10014836795252224
300407,2020-03-25,1,2020-03-25 13:23:00.450,2020-03-25 13:22:28.330,2020-03-25 13:23:23.560,9,-0.1158480074142726
000576,2020-03-26,1,2020-03-26 10:21:21.070,2020-03-26 10:12:25.630,2020-03-26 10:33:09.800,9,-0.027941176470588136
002223,2020-03-26,5,2020-03-26 13:45:28.060,2020-03-26 13:43:31.780,2020-03-26 13:56:36.810,9,0.013567438148443632
300273,2020-03-26,2,2020-03-26 10:44:12.740,2020-03-26 10:43:21.510,2020-03-26 15:00:00.000,9,0.09966777408637872
300560,2020-03-26,4,2020-03-26 14:37:24.680,2020-03-26 14:34:36.200,2020-03-26 15:00:00.000,9,-0.04934687953555894
000887,2020-03-27,4,2020-03-27 14:16:43.250,2020-03-27 14:16:05.470,2020-03-27 14:18:20.800,9,-0.010752688172043112
002494,2020-03-27,1,2020-03-27 10:08:55.390,2020-03-27 09:53:17.770,2020-03-27 10:11:07.580,9,-0.013461538461538523
300740,2020-03-27,1,2020-03-27 09:56:17.900,2020-03-27 09:55:34.490,2020-03-27 10:16:13.860,9,-0.10308056872037907
002205,2020-03-30,1,2020-03-30 14:12:28.080,2020-03-30 14:08:38.430,2020-03-30 15:00:00.000,9,0.07821982467970323
300765,2020-03-30,1,2020-03-30 13:58:18.660,2020-03-30 13:56:22.330,2020-03-30 13:58:46.390,9,0.01031762087800936
002205,2020-03-31,1,2020-03-31 11:22:26.330,2020-03-31 10:39:44.330,2020-03-31 11:29:28.580,9,-0.11771919068056402
002845,2020-03-31,1,2020-03-31 09:49:08.820,2020-03-31 09:45:51.600,2020-03-31 09:55:02.520,9,-0.010256410256410107
002497,2020-04-01,3,2020-04-01 11:19:37.650,2020-04-01 11:18:34.650,2020-04-01 11:24:17.770,9,0.0
300506,2020-04-01,1,2020-04-01 09:34:50.200,2020-04-01 09:33:50.340,2020-04-01 09:40:51.060,9,0.05229793977813002
000859,2020-04-02,1,2020-04-02 10:45:47.620,2020-04-02 10:07:57.720,2020-04-02 10:48:28.370,9,0.011904761904761862
002725,2020-04-02,1,2020-04-02 09:43:30.490,2020-04-02 09:38:00.420,2020-04-02 15:00:00.000,9,0.025878003696857558
000505,2020-04-07,3,2020-04-07 10:18:43.710,2020-04-07 10:17:35.480,2020-04-07 10:23:45.700,9,0.09966777408637872
000702,2020-04-07,1,2020-04-07 10:04:56.810,2020-04-07 10:03:51.250,2020-04-07 10:07:44.680,9,0.02134146341463428
000533,2020-04-09,2,2020-04-09 11:24:22.240,2020-04-09 10:22:00.040,2020-04-09 11:25:24.750,9,-0.0531561461794019
002226,2020-04-09,1,2020-04-09 09:47:44.200,2020-04-09 09:44:36.040,2020-04-09 09:51:06.510,9,-0.029574861367837383
002247,2020-04-09,1,2020-04-09 09:45:08.850,2020-04-09 09:42:20.790,2020-04-09 15:00:00.000,9,0.0
002491,2020-04-09,2,2020-04-09 10:51:40.980,2020-04-09 10:48:02.370,2020-04-09 10:54:25.140,9,-0.08592592592592585
300318,2020-04-09,1,2020-04-09 13:52:07.310,2020-04-09 13:51:44.490,2020-04-09 13:52:39.570,9,-0.11794019933554822
000633,2020-04-10,1,2020-04-10 09:55:51.660,2020-04-10 09:52:48.220,2020-04-10 10:05:52.930,9,-0.07259953161592503
002136,2020-04-10,1,2020-04-10 10:32:25.810,2020-04-10 09:48:02.200,2020-04-10 10:33:32.590,9,-0.035218783351120615
002412,2020-04-10,2,2020-04-10 13:52:43.770,2020-04-10 13:50:52.570,2020-04-10 13:53:38.360,9,-0.01505376344086029
002693,2020-04-10,2,2020-04-10 10:20:17.910,2020-04-10 10:19:46.530,2020-04-10 10:24:51.670,9,-0.03301886792452835
300049,2020-04-10,1,2020-04-10 13:02:38.400,2020-04-10 10:59:27.990,2020-04-10 13:25:26.780,9,0.10011641443538988
300453,2020-04-10,1,2020-04-10 10:04:53.390,2020-04-10 10:03:34.670,2020-04-10 10:06:01.870,9,0.05417276720351394
000955,2020-04-13,4,2020-04-13 10:25:30.770,2020-04-13 10:24:48.150,2020-04-13 10:27:50.050,9,0.04737384140061773
002178,2020-04-13,2,2020-04-13 14:05:50.590,2020-04-13 14:04:43.460,2020-04-13 14:21:50.120,9,0.0
300341,2020-04-14,1,2020-04-14 10:25:56.490,2020-04-14 10:18:55.640,2020-04-14 10:44:01.500,9,0.02967032967032956
002205,2020-04-16,1,2020-04-16 10:24:41.480,2020-04-16 10:10:26.260,2020-04-16 15:00:00.000,9,-0.013915243516761544
300427,2020-04-16,1,2020-04-16 13:30:55.270,2020-04-16 13:28:57.920,2020-04-16 13:31:18.360,9,0.044916090819348435
002178,2020-04-17,1,2020-04-17 13:25:01.120,2020-04-17 09:49:37.000,2020-04-17 15:00:00.000,9,0.0038535645472059774
002326,2020-04-17,4,2020-04-17 09:44:19.530,2020-04-17 09:43:45.870,2020-04-17 15:00:00.000,9,0.02231075697211149
002837,2020-04-17,1,2020-04-17 11:29:04.540,2020-04-17 11:27:38.860,2020-04-17 13:40:46.950,9,0.09536266349583844
002041,2020-04-20,7,2020-04-20 10:46:53.850,2020-04-20 10:44:02.440,2020-04-20 10:55:51.690,9,-0.04065040650406493
002570,2020-04-20,2,2020-04-20 09:55:51.420,2020-04-20 09:53:41.290,2020-04-20 09:58:18.470,9,0.016286644951140072
002683,2020-04-21,1,2020-04-21 11:14:58.420,2020-04-21 11:13:46.980,2020-04-21 11:23:03.910,9,0.041055718475073284
300675,2020-04-21,1,2020-04-21 13:51:04.320,2020-04-21 13:49:43.080,2020-04-21 13:51:28.270,9,-0.004801097393690057
300087,2020-04-22,1,2020-04-22 13:03:25.710,2020-04-22 13:00:00.000,2020-04-22 13:06:42.920,9,0.02696793002915454
300087,2020-04-22,3,2020-04-22 13:07:40.970,2020-04-22 13:06:59.310,2020-04-22 13:28:55.020,9,0.02696793002915454
002252,2020-04-23,1,2020-04-23 09:50:05.120,2020-04-23 09:49:08.260,2020-04-23 09:50:58.060,9,-0.01122334455667784
002492,2020-04-23,4,2020-04-23 10:24:06.470,2020-04-23 10:19:16.600,2020-04-23 15:00:00.000,9,-0.06537890044576533
300189,2020-04-23,2,2020-04-23 10:32:03.880,2020-04-23 10:30:43.950,2020-04-23 15:00:00.000,9,-0.06697459584295617
300538,2020-04-23,1,2020-04-23 14:16:40.470,2020-04-23 14:16:01.430,2020-04-23 14:17:13.950,9,-0.1445825932504441
000796,2020-04-24,1,2020-04-24 09:32:18.520,2020-04-24 09:31:58.490,2020-04-24 09:33:03.960,9,0.07058823529411762
300793,2020-04-24,2,2020-04-24 09:42:38.210,2020-04-24 09:37:45.610,2020-04-24 15:00:00.000,9,0.004814926271441644
002755,2020-04-27,2,2020-04-27 10:36:10.550,2020-04-27 10:30:39.490,2020-04-27 15:00:00.000,9,0.00608210846426771
002919,2020-04-27,1,2020-04-27 10:00:28.650,2020-04-27 09:59:26.170,2020-04-27 10:01:04.790,9,-0.02291021671826621
300403,2020-04-27,1,2020-04-27 09:49:53.610,2020-04-27 09:47:08.010,2020-04-27 09:56:41.210,9,-0.02135922330097096
002906,2020-04-30,1,2020-04-30 09:39:58.720,2020-04-30 09:38:08.850,2020-04-30 10:02:52.230,9,0.02440884820747513
002158,2020-05-06,1,2020-05-06 10:34:56.230,2020-05-06 10:34:35.180,2020-05-06 10:46:22.290,9,0.013868613138686259
002505,2020-05-06,9,2020-05-06 13:48:20.760,2020-05-06 11:27:24.370,2020-05-06 15:00:00.000,9,0.061371841155234634
300097,2020-05-06,1,2020-05-06 10:24:04.850,2020-05-06 10:20:46.990,2020-05-06 10:24:49.710,9,0.03149606299212593
300165,2020-05-06,1,2020-05-06 09:50:40.770,2020-05-06 09:45:25.750,2020-05-06 09:51:16.300,9,0.006122448979591688
300276,2020-05-06,2,2020-05-06 09:40:33.750,2020-05-06 09:33:12.900,2020-05-06 09:42:44.750,9,0.10055248618784528
000609,2020-05-07,5,2020-05-07 09:56:54.610,2020-05-07 09:55:44.920,2020-05-07 10:07:42.390,9,-0.12955974842767293
000609,2020-05-11,2,2020-05-11 10:13:34.600,2020-05-11 10:12:22.250,2020-05-11 10:14:15.530,9,-0.09724047306176087
002813,2020-05-11,1,2020-05-11 09:46:46.550,2020-05-11 09:45:03.090,2020-05-11 09:49:14.580,9,-0.0593692022263449
002878,2020-05-11,1,2020-05-11 11:11:39.930,2020-05-11 11:08:40.040,2020-05-11 11:12:51.680,9,-0.017761033369214085
002981,2020-05-11,1,2020-05-11 10:06:44.440,2020-05-11 10:06:21.900,2020-05-11 10:07:58.400,9,-0.08193041526374867
300276,2020-05-11,1,2020-05-11 09:31:57.580,2020-05-11 09:31:41.380,2020-05-11 09:32:07.080,9,-0.10373066424021836
300651,2020-05-11,1,2020-05-11 10:41:43.270,2020-05-11 10:41:17.380,2020-05-11 10:42:30.470,9,-0.053475935828877
000700,2020-05-12,1,2020-05-12 14:32:09.230,2020-05-12 14:31:49.190,2020-05-12 14:32:32.430,9,-0.029900332225913595
002046,2020-05-14,2,2020-05-14 11:27:40.790,2020-05-14 11:16:20.150,2020-05-14 11:28:52.800,9,0.10036832412523022
002094,2020-05-15,3,2020-05-15 10:12:48.970,2020-05-15 10:10:26.880,2020-05-15 10:20:07.710,9,-0.03153153153153165
300816,2020-05-15,1,2020-05-15 10:03:22.400,2020-05-15 10:02:52.460,2020-05-15 10:05:17.890,9,0.1000812017864392
002204,2020-05-18,12,2020-05-18 10:21:42.090,2020-05-18 10:21:05.110,2020-05-18 15:00:00.000,9,-0.009433962264150941
002272,2020-05-18,2,2020-05-18 09:37:48.880,2020-05-18 09:36:47.700,2020-05-18 15:00:00.000,9,0.10021321961620466
300121,2020-05-18,1,2020-05-18 09:56:47.030,2020-05-18 09:36:06.470,2020-05-18 15:00:00.000,9,0.023936170212766058
000716,2020-05-19,1,2020-05-19 14:33:42.360,2020-05-19 14:33:25.130,2020-05-19 14:35:58.180,9,-0.061946902654867124
000551,2020-05-20,1,2020-05-20 13:03:42.690,2020-05-20 13:00:33.930,2020-05-20 13:07:46.730,9,0.1006060606060606
000557,2020-05-20,1,2020-05-20 09:49:42.460,2020-05-20 09:46:41.500,2020-05-20 10:00:35.320,9,0.10106382978723394
000584,2020-05-20,6,2020-05-20 11:23:01.380,2020-05-20 11:21:42.330,2020-05-20 13:00:58.300,9,-0.06505295007564305
002653,2020-05-20,1,2020-05-20 13:28:10.170,2020-05-20 13:25:21.770,2020-05-20 13:32:03.490,9,0.028144239226033367
300035,2020-05-20,2,2020-05-20 10:32:29.410,2020-05-20 10:26:36.020,2020-05-20 13:00:00.930,9,0.005148005148005064
300079,2020-05-20,1,2020-05-20 10:07:44.420,2020-05-20 10:07:08.300,2020-05-20 10:08:14.520,9,-0.06156716417910446
000710,2020-05-21,1,2020-05-21 11:28:44.680,2020-05-21 11:28:16.540,2020-05-21 13:03:39.810,9,-0.06822577809038155
002514,2020-05-21,1,2020-05-21 14:18:16.590,2020-05-21 14:16:03.250,2020-05-21 14:19:29.080,9,0.015317286652078543
