code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
300064,2020-02-24,2,2020-02-24 10:25:10.090,2020-02-24 10:23:35.640,2020-02-24 15:00:00.000,5,0.10000000000000007
300555,2020-02-24,1,2020-02-24 09:45:37.210,2020-02-24 09:45:02.110,2020-02-24 15:00:00.000,5,0.09982332155477014
300678,2020-02-24,1,2020-02-24 11:22:27.870,2020-02-24 11:17:58.650,2020-02-24 11:22:58.800,5,0.01639969488939741
000608,2020-02-25,1,2020-02-25 10:25:21.870,2020-02-25 10:24:54.420,2020-02-25 10:36:43.770,5,-0.016949152542372836
002160,2020-02-25,2,2020-02-25 09:58:31.280,2020-02-25 09:42:34.770,2020-02-25 10:02:39.700,5,0.09969788519637457
002232,2020-02-25,1,2020-02-25 10:54:34.230,2020-02-25 10:07:16.900,2020-02-25 11:10:48.800,5,0.09963099630996307
300050,2020-02-25,3,2020-02-25 11:09:44.040,2020-02-25 10:59:15.550,2020-02-25 11:14:37.120,5,-0.054517133956386236
300221,2020-02-25,1,2020-02-25 13:10:04.760,2020-02-25 13:08:46.500,2020-02-25 15:00:00.000,5,-0.06797583081571001
000030,2020-02-26,1,2020-02-26 13:32:38.740,2020-02-26 13:31:53.160,2020-02-26 13:34:11.110,5,0.03921568627450989
002160,2020-02-26,35,2020-02-26 11:17:29.610,2020-02-26 11:15:39.200,2020-02-26 11:26:49.010,5,-0.10027472527472536
002232,2020-02-26,5,2020-02-26 13:00:45.070,2020-02-26 11:02:16.590,2020-02-26 15:00:00.000,5,-0.07130872483221473
002535,2020-02-26,1,2020-02-26 10:18:04.550,2020-02-26 10:17:33.300,2020-02-26 10:28:25.340,5,-0.06271777003484325
000509,2020-02-27,1,2020-02-27 11:02:33.370,2020-02-27 10:39:24.610,2020-02-27 11:15:25.420,5,0.0
002397,2020-02-27,1,2020-02-27 09:56:54.420,2020-02-27 09:35:39.590,2020-02-27 09:57:10.650,5,0.020872865275142427
002452,2020-02-27,6,2020-02-27 10:51:55.000,2020-02-27 10:28:37.680,2020-02-27 14:26:12.120,5,-0.10016420361247937
002481,2020-02-27,1,2020-02-27 10:57:26.040,2020-02-27 10:55:55.440,2020-02-27 10:58:06.190,5,-0.07002188183807445
002517,2020-02-27,4,2020-02-27 10:01:21.590,2020-02-27 09:58:05.840,2020-02-27 10:20:09.310,5,-0.05865921787709494
002730,2020-02-27,1,2020-02-27 13:55:06.100,2020-02-27 13:54:37.760,2020-02-27 13:55:35.710,5,-0.09299655568312293
300205,2020-02-27,6,2020-02-27 10:17:17.000,2020-02-27 10:16:10.090,2020-02-27 10:18:59.230,5,-0.03910256410256408
300399,2020-02-27,7,2020-02-27 13:10:43.580,2020-02-27 13:03:46.980,2020-02-27 14:11:39.540,5,-0.06666666666666665
000030,2020-02-28,1,2020-02-28 14:33:51.350,2020-02-28 13:17:10.200,2020-02-28 15:00:00.000,5,0.09948542024013718
002503,2020-02-28,4,2020-02-28 10:21:45.210,2020-02-28 10:15:10.840,2020-02-28 10:50:54.990,5,0.09999999999999988
002503,2020-02-28,8,2020-02-28 11:11:15.600,2020-02-28 11:07:24.410,2020-02-28 15:00:00.000,5,0.09999999999999988
002771,2020-02-28,1,2020-02-28 09:58:25.090,2020-02-28 09:58:01.420,2020-02-28 11:27:51.200,5,0.10019392372333537
000428,2020-03-02,1,2020-03-02 09:36:01.080,2020-03-02 09:35:33.400,2020-03-02 09:43:02.430,5,0.10357142857142844
002291,2020-03-02,4,2020-03-02 14:40:53.220,2020-03-02 14:39:58.860,2020-03-02 14:55:40.790,5,0.09991974317816996
002367,2020-03-02,1,2020-03-02 10:04:42.930,2020-03-02 10:04:05.450,2020-03-02 15:00:00.000,5,0.02355712603062421
002391,2020-03-02,1,2020-03-02 11:11:45.910,2020-03-02 11:11:18.170,2020-03-02 11:13:04.510,5,0.05217391304347818
300071,2020-03-02,1,2020-03-02 13:46:53.990,2020-03-02 13:01:35.440,2020-03-02 14:48:49.460,5,0.09926470588235303
300299,2020-03-02,1,2020-03-02 11:14:30.520,2020-03-02 11:13:46.270,2020-03-02 11:19:22.600,5,0.051975051975051915
300382,2020-03-02,1,2020-03-02 09:34:13.360,2020-03-02 09:33:23.720,2020-03-02 15:00:00.000,5,-0.05035971223021585
300040,2020-03-12,1,2020-03-12 14:49:25.250,2020-03-12 14:47:51.850,2020-03-12 14:56:42.460,5,-0.005917159763313529
300272,2020-03-12,2,2020-03-12 13:22:06.610,2020-03-12 13:21:27.150,2020-03-12 13:22:36.640,5,-0.10032894736842113
000663,2020-03-13,1,2020-03-13 09:33:26.580,2020-03-13 09:30:38.560,2020-03-13 15:00:00.000,5,0.10084033613445388
300120,2020-03-13,5,2020-03-13 13:00:00.020,2020-03-13 10:23:34.160,2020-03-13 15:00:00.000,5,-0.0996677740863786
300189,2020-03-13,1,2020-03-13 13:38:08.750,2020-03-13 13:36:48.040,2020-03-13 13:42:14.800,5,-0.01822916666666663
300655,2020-03-13,2,2020-03-13 10:29:57.510,2020-03-13 10:29:36.200,2020-03-13 11:11:12.280,5,-0.04468864468864486
000721,2020-03-16,1,2020-03-16 10:50:14.670,2020-03-16 10:33:20.140,2020-03-16 14:20:44.880,5,-0.06858407079646013
000797,2020-03-16,6,2020-03-16 13:07:42.980,2020-03-16 11:24:27.940,2020-03-16 14:44:12.650,5,-0.09976798143851506
002560,2020-03-16,3,2020-03-16 10:52:38.180,2020-03-16 10:51:18.210,2020-03-16 10:53:19.040,5,0.10013351134846472
300466,2020-03-16,6,2020-03-16 09:58:14.250,2020-03-16 09:50:18.250,2020-03-16 13:05:25.470,5,-0.16844602609727166
300698,2020-03-16,1,2020-03-16 13:45:34.430,2020-03-16 13:38:04.220,2020-03-16 13:46:23.030,5,-0.09180918091809176
002331,2020-03-18,2,2020-03-18 11:18:03.660,2020-03-18 11:11:25.300,2020-03-18 13:00:32.900,5,-0.02622673434856182
002426,2020-03-18,9,2020-03-18 10:42:36.850,2020-03-18 10:26:38.680,2020-03-18 13:58:24.200,5,0.1013215859030836
300238,2020-03-18,1,2020-03-18 13:56:29.070,2020-03-18 09:56:05.560,2020-03-18 13:56:46.040,5,-0.08459979736575463
300499,2020-03-18,7,2020-03-18 13:21:42.900,2020-03-18 09:56:46.550,2020-03-18 13:27:01.690,5,-0.015712113532691196
002338,2020-03-19,3,2020-03-19 11:01:47.410,2020-03-19 10:13:38.080,2020-03-19 11:04:43.220,5,-0.02950030102347978
002897,2020-03-19,1,2020-03-19 11:07:09.730,2020-03-19 09:57:55.430,2020-03-19 13:00:54.220,5,0.06780150028851706
002922,2020-03-19,1,2020-03-19 13:59:18.430,2020-03-19 13:55:29.580,2020-03-19 14:43:38.870,5,-0.01235330450895622
300376,2020-03-19,2,2020-03-19 14:27:12.100,2020-03-19 14:11:30.470,2020-03-19 14:28:25.130,5,0.0049423393739702615
000610,2020-03-20,1,2020-03-20 14:39:47.920,2020-03-20 14:39:21.840,2020-03-20 15:00:00.000,5,-0.07481060606060619
002265,2020-03-20,1,2020-03-20 09:45:15.840,2020-03-20 09:44:57.310,2020-03-20 09:50:17.140,5,-0.06375442739079118
002317,2020-03-20,6,2020-03-20 10:14:38.200,2020-03-20 10:14:02.540,2020-03-20 10:33:43.710,5,0.008950366151342594
002339,2020-03-20,1,2020-03-20 10:06:16.520,2020-03-20 10:05:28.730,2020-03-20 10:17:40.820,5,-0.04146341463414627
002339,2020-03-20,5,2020-03-20 10:47:46.840,2020-03-20 10:42:20.500,2020-03-20 10:51:16.280,5,-0.04146341463414627
002893,2020-03-20,1,2020-03-20 13:11:18.500,2020-03-20 13:06:01.400,2020-03-20 13:16:44.430,5,-0.012897678417884806
002953,2020-03-20,8,2020-03-20 14:52:10.150,2020-03-20 09:48:20.610,2020-03-20 15:00:00.000,5,-0.014847344207444603
300491,2020-03-20,1,2020-03-20 13:09:33.520,2020-03-20 09:42:32.860,2020-03-20 15:00:00.000,5,-0.07949790794979084
300576,2020-03-20,3,2020-03-20 10:24:22.630,2020-03-20 10:21:32.600,2020-03-20 10:25:04.540,5,-0.2099495945649793
000597,2020-03-23,6,2020-03-23 10:30:09.970,2020-03-23 10:24:43.020,2020-03-23 15:00:00.000,5,0.01404853128991057
002093,2020-03-23,1,2020-03-23 11:00:19.630,2020-03-23 10:59:53.760,2020-03-23 13:04:45.930,5,-0.05671392827356125
002150,2020-03-23,1,2020-03-23 10:29:16.100,2020-03-23 10:26:54.920,2020-03-23 10:32:28.440,5,0.10030395136778124
300140,2020-03-23,2,2020-03-23 10:36:46.240,2020-03-23 10:24:14.760,2020-03-23 14:48:34.180,5,-0.10006949270326626
000889,2020-03-24,5,2020-03-24 11:18:17.130,2020-03-24 11:15:24.060,2020-03-24 13:02:04.200,5,0.09980039920159678
002011,2020-03-24,2,2020-03-24 10:07:01.000,2020-03-24 10:01:34.720,2020-03-24 10:07:45.520,5,0.0
002150,2020-03-24,9,2020-03-24 13:20:21.670,2020-03-24 11:16:48.560,2020-03-24 15:00:00.000,5,0.09944751381215466
002272,2020-03-24,4,2020-03-24 10:55:30.560,2020-03-24 10:50:30.990,2020-03-24 11:09:47.900,5,-0.19471947194719474
002515,2020-03-24,1,2020-03-24 11:19:10.080,2020-03-24 11:08:06.370,2020-03-24 13:04:47.950,5,0.0372250423011844
300141,2020-03-24,1,2020-03-24 10:04:36.470,2020-03-24 09:47:10.050,2020-03-24 10:46:00.090,5,0.1001053740779767
300224,2020-03-24,1,2020-03-24 10:34:14.390,2020-03-24 09:49:14.760,2020-03-24 10:46:03.690,5,0.011083743842364768
000736,2020-03-25,2,2020-03-25 14:04:55.370,2020-03-25 13:58:35.830,2020-03-25 14:05:48.880,5,-0.01585365853658527
002820,2020-03-25,1,2020-03-25 09:38:53.560,2020-03-25 09:36:05.850,2020-03-25 09:39:29.180,5,0.016406890894175685
002907,2020-03-25,1,2020-03-25 09:58:45.420,2020-03-25 09:58:19.820,2020-03-25 09:58:58.900,5,-0.015067805123053947
300293,2020-03-25,3,2020-03-25 09:50:25.860,2020-03-25 09:42:39.520,2020-03-25 09:54:27.150,5,-0.10014836795252224
300293,2020-03-25,4,2020-03-25 10:00:42.030,2020-03-25 09:54:39.730,2020-03-25 10:34:26.800,5,-0.10014836795252224
300407,2020-03-25,1,2020-03-25 13:23:00.090,2020-03-25 13:22:28.330,2020-03-25 13:23:23.560,5,-0.1158480074142726
000576,2020-03-26,1,2020-03-26 10:21:21.070,2020-03-26 10:12:25.630,2020-03-26 10:33:09.800,5,-0.027941176470588136
002223,2020-03-26,5,2020-03-26 13:45:25.760,2020-03-26 13:43:31.780,2020-03-26 13:56:36.810,5,0.013567438148443632
300273,2020-03-26,2,2020-03-26 10:44:12.740,2020-03-26 10:43:21.510,2020-03-26 15:00:00.000,5,0.09966777408637872
300560,2020-03-26,4,2020-03-26 14:37:20.180,2020-03-26 14:34:36.200,2020-03-26 15:00:00.000,5,-0.04934687953555894
000887,2020-03-27,4,2020-03-27 14:16:33.500,2020-03-27 14:16:05.470,2020-03-27 14:18:20.800,5,-0.010752688172043112
002494,2020-03-27,1,2020-03-27 10:08:55.380,2020-03-27 09:53:17.770,2020-03-27 10:11:07.580,5,-0.013461538461538523
300740,2020-03-27,1,2020-03-27 09:56:17.810,2020-03-27 09:55:34.490,2020-03-27 10:16:13.860,5,-0.10308056872037907
002205,2020-03-30,1,2020-03-30 14:12:26.310,2020-03-30 14:08:38.430,2020-03-30 15:00:00.000,5,0.07821982467970323
300765,2020-03-30,1,2020-03-30 13:58:18.510,2020-03-30 13:56:22.330,2020-03-30 13:58:46.390,5,0.01031762087800936
002205,2020-03-31,1,2020-03-31 11:22:24.230,2020-03-31 10:39:44.330,2020-03-31 11:29:28.580,5,-0.11771919068056402
002845,2020-03-31,1,2020-03-31 09:49:07.990,2020-03-31 09:45:51.600,2020-03-31 09:55:02.520,5,-0.010256410256410107
300478,2020-03-31,2,2020-03-31 10:35:13.200,2020-03-31 10:21:50.810,2020-03-31 15:00:00.000,5,0.10022438294689606
002225,2020-04-01,2,2020-04-01 13:55:24.800,2020-04-01 13:52:41.620,2020-04-01 13:56:33.140,5,-0.006880733944954143
002497,2020-04-01,3,2020-04-01 11:19:37.000,2020-04-01 11:18:34.650,2020-04-01 11:24:17.770,5,0.0
300506,2020-04-01,1,2020-04-01 09:34:50.200,2020-04-01 09:33:50.340,2020-04-01 09:40:51.060,5,0.05229793977813002
000859,2020-04-02,1,2020-04-02 10:45:05.610,2020-04-02 10:07:57.720,2020-04-02 10:48:28.370,5,0.011904761904761862
000889,2020-04-02,2,2020-04-02 11:06:31.140,2020-04-02 10:52:35.710,2020-04-02 11:07:24.630,5,-0.041869522882181036
002725,2020-04-02,1,2020-04-02 09:43:30.480,2020-04-02 09:38:00.420,2020-04-02 15:00:00.000,5,0.025878003696857558
002770,2020-04-02,7,2020-04-02 10:07:13.940,2020-04-02 10:05:56.390,2020-04-02 10:26:29.310,5,0.10158730158730167
002696,2020-04-03,5,2020-04-03 10:02:09.380,2020-04-03 09:57:57.850,2020-04-03 15:00:00.000,5,0.09999999999999988
000505,2020-04-07,3,2020-04-07 10:18:41.280,2020-04-07 10:17:35.480,2020-04-07 10:23:45.700,5,0.09966777408637872
000702,2020-04-07,1,2020-04-07 10:04:56.800,2020-04-07 10:03:51.250,2020-04-07 10:07:44.680,5,0.02134146341463428
000976,2020-04-07,1,2020-04-07 13:28:01.540,2020-04-07 13:16:06.670,2020-04-07 13:31:21.670,5,0.0038684719535784225
002178,2020-04-07,2,2020-04-07 10:45:04.900,2020-04-07 10:36:19.030,2020-04-07 10:48:38.710,5,-0.029126213592233108
300579,2020-04-07,3,2020-04-07 09:57:39.590,2020-04-07 09:46:48.720,2020-04-07 15:00:00.000,5,0.009412930393856822
000533,2020-04-09,2,2020-04-09 11:24:21.490,2020-04-09 10:22:00.040,2020-04-09 11:25:24.750,5,-0.0531561461794019
000710,2020-04-09,2,2020-04-09 11:23:39.800,2020-04-09 11:22:20.320,2020-04-09 11:25:17.530,5,-0.016933207902163794
002226,2020-04-09,1,2020-04-09 09:47:41.170,2020-04-09 09:44:36.040,2020-04-09 09:51:06.510,5,-0.029574861367837383
002247,2020-04-09,1,2020-04-09 09:44:34.420,2020-04-09 09:42:20.790,2020-04-09 15:00:00.000,5,0.0
002491,2020-04-09,2,2020-04-09 10:51:38.770,2020-04-09 10:48:02.370,2020-04-09 10:54:25.140,5,-0.08592592592592585
300229,2020-04-09,2,2020-04-09 14:35:50.850,2020-04-09 14:13:50.510,2020-04-09 15:00:00.000,5,-0.09325605900948364
300318,2020-04-09,1,2020-04-09 13:52:06.180,2020-04-09 13:51:44.490,2020-04-09 13:52:39.570,5,-0.11794019933554822
300479,2020-04-09,4,2020-04-09 13:09:27.210,2020-04-09 13:07:33.650,2020-04-09 15:00:00.000,5,-0.06925373134328361
000633,2020-04-10,1,2020-04-10 09:55:49.240,2020-04-10 09:52:48.220,2020-04-10 10:05:52.930,5,-0.07259953161592503
002136,2020-04-10,1,2020-04-10 10:32:09.970,2020-04-10 09:48:02.200,2020-04-10 10:33:32.590,5,-0.035218783351120615
002412,2020-04-10,2,2020-04-10 13:52:41.150,2020-04-10 13:50:52.570,2020-04-10 13:53:38.360,5,-0.01505376344086029
002693,2020-04-10,2,2020-04-10 10:20:15.850,2020-04-10 10:19:46.530,2020-04-10 10:24:51.670,5,-0.03301886792452835
300049,2020-04-10,1,2020-04-10 13:02:33.680,2020-04-10 10:59:27.990,2020-04-10 13:25:26.780,5,0.10011641443538988
300071,2020-04-10,15,2020-04-10 09:40:52.790,2020-04-10 09:39:12.150,2020-04-10 09:44:14.780,5,-0.24852071005917165
300453,2020-04-10,1,2020-04-10 10:04:53.390,2020-04-10 10:03:34.670,2020-04-10 10:06:01.870,5,0.05417276720351394
000525,2020-04-13,11,2020-04-13 10:01:46.130,2020-04-13 09:58:24.760,2020-04-13 10:05:23.000,5,0.06646216768916169
000955,2020-04-13,4,2020-04-13 10:25:30.540,2020-04-13 10:24:48.150,2020-04-13 10:27:50.050,5,0.04737384140061773
002178,2020-04-13,2,2020-04-13 14:05:50.290,2020-04-13 14:04:43.460,2020-04-13 14:21:50.120,5,0.0
002178,2020-04-13,4,2020-04-13 14:27:37.630,2020-04-13 14:25:28.960,2020-04-13 15:00:00.000,5,0.0
002715,2020-04-14,1,2020-04-14 11:28:40.300,2020-04-14 11:28:00.930,2020-04-14 13:30:24.450,5,-0.009758602978941822
300341,2020-04-14,1,2020-04-14 10:25:56.170,2020-04-14 10:18:55.640,2020-04-14 10:44:01.500,5,0.02967032967032956
300147,2020-04-15,5,2020-04-15 14:17:50.500,2020-04-15 14:14:54.730,2020-04-15 14:18:54.950,5,0.001828153564899626
