code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
300603,2020-01-16,1,2020-01-16 10:03:00.980,2020-01-16 10:02:39.200,2020-01-16 10:10:08.100,0,0.09992810927390372
300703,2020-01-16,3,2020-01-16 13:00:30.880,2020-01-16 13:00:01.840,2020-01-16 13:00:45.040,0,0.10006997900629823
002166,2020-01-20,2,2020-01-20 10:10:48.000,2020-01-20 10:09:59.920,2020-01-20 10:11:14.610,0,0.10000000000000007
002316,2020-01-20,3,2020-01-20 11:02:07.960,2020-01-20 11:01:17.490,2020-01-20 11:02:33.960,0,-0.044071353620146914
002324,2020-01-20,2,2020-01-20 14:00:14.450,2020-01-20 13:59:58.300,2020-01-20 14:00:43.020,0,-0.024621212121212155
002529,2020-01-20,1,2020-01-20 09:40:11.840,2020-01-20 09:35:58.460,2020-01-20 10:13:05.310,0,0.06323529411764706
002529,2020-01-20,4,2020-01-20 10:22:07.310,2020-01-20 10:21:24.100,2020-01-20 13:13:07.010,0,0.06323529411764706
002603,2020-01-20,17,2020-01-20 13:00:00.370,2020-01-20 11:06:57.860,2020-01-20 15:00:00.000,0,0.10007047216349553
300221,2020-01-20,1,2020-01-20 09:32:22.900,2020-01-20 09:31:38.430,2020-01-20 09:33:03.690,0,-0.09538002980625926
300318,2020-01-20,1,2020-01-20 14:38:47.630,2020-01-20 14:38:03.570,2020-01-20 15:00:00.000,0,0.10044642857142838
300603,2020-01-20,4,2020-01-20 09:45:20.750,2020-01-20 09:44:16.090,2020-01-20 09:50:49.530,0,0.1001188354129532
300603,2020-01-20,5,2020-01-20 09:57:12.690,2020-01-20 09:51:07.400,2020-01-20 15:00:00.000,0,0.1001188354129532
000597,2020-01-21,4,2020-01-21 10:11:56.730,2020-01-21 10:11:20.090,2020-01-21 10:13:15.680,0,-0.06249999999999989
000700,2020-01-21,57,2020-01-21 13:30:41.670,2020-01-21 13:27:43.570,2020-01-21 13:50:39.480,0,0.10049261083743843
000952,2020-01-21,2,2020-01-21 13:00:29.750,2020-01-21 13:00:00.330,2020-01-21 13:01:51.750,0,-0.0381315538608199
002584,2020-01-21,1,2020-01-21 09:50:06.960,2020-01-21 09:49:45.210,2020-01-21 15:00:00.000,0,-0.051948051948051965
002603,2020-01-21,14,2020-01-21 13:00:00.000,2020-01-21 11:29:26.370,2020-01-21 15:00:00.000,0,-0.026265214606021825
300030,2020-01-21,3,2020-01-21 09:46:10.900,2020-01-21 09:45:05.080,2020-01-21 10:18:42.420,0,-0.010165184243964398
300086,2020-01-21,1,2020-01-21 14:11:36.840,2020-01-21 14:09:13.400,2020-01-21 15:00:00.000,0,-0.06927175843694489
300256,2020-01-21,1,2020-01-21 10:04:32.430,2020-01-21 10:03:58.470,2020-01-21 15:00:00.000,0,0.058321479374110925
300434,2020-01-21,1,2020-01-21 13:18:37.820,2020-01-21 13:08:19.790,2020-01-21 13:36:04.780,0,-0.05895953757225436
300603,2020-01-21,2,2020-01-21 09:45:29.440,2020-01-21 09:44:21.850,2020-01-21 09:46:02.980,0,-0.04266810694031864
000518,2020-01-22,13,2020-01-22 10:32:43.450,2020-01-22 10:03:19.130,2020-01-22 10:39:49.590,0,0.1002004008016033
300499,2020-01-22,2,2020-01-22 13:09:39.750,2020-01-22 13:01:10.150,2020-01-22 13:11:00.390,0,0.09971509971509973
300641,2020-01-22,1,2020-01-22 09:34:09.280,2020-01-22 09:33:59.350,2020-01-22 09:39:10.840,0,-0.14685314685314674
000652,2020-01-23,31,2020-01-23 14:59:49.030,2020-01-23 10:27:29.590,2020-01-23 15:00:00.000,0,0.10039370078740162
002584,2020-01-23,1,2020-01-23 14:22:53.150,2020-01-23 14:22:28.560,2020-01-23 15:00:00.000,0,0.09968847352024923
300342,2020-01-23,1,2020-01-23 10:05:56.290,2020-01-23 10:05:01.830,2020-01-23 10:18:12.940,0,-0.10018050541516244
300342,2020-01-23,5,2020-01-23 11:24:59.160,2020-01-23 10:45:59.490,2020-01-23 13:09:27.330,0,-0.10018050541516244
000518,2020-02-03,11,2020-02-03 09:46:05.620,2020-02-03 09:33:38.360,2020-02-03 15:00:00.000,0,0.0993377483443707
000698,2020-02-03,1,2020-02-03 10:43:44.540,2020-02-03 10:43:04.650,2020-02-03 15:00:00.000,0,0.061224489795918435
002223,2020-02-03,24,2020-02-03 14:54:41.190,2020-02-03 13:59:05.480,2020-02-03 15:00:00.000,0,0.067411545623836
002341,2020-02-03,1,2020-02-03 11:01:27.330,2020-02-03 10:59:20.570,2020-02-03 11:02:17.640,0,0.012784090909090828
000850,2020-02-04,2,2020-02-04 13:33:23.200,2020-02-04 13:32:41.310,2020-02-04 15:00:00.000,0,0.05263157894736836
002160,2020-02-04,1,2020-02-04 09:49:18.130,2020-02-04 09:49:09.160,2020-02-04 09:49:38.780,0,0.10086455331412104
002160,2020-02-04,2,2020-02-04 09:50:45.920,2020-02-04 09:50:00.320,2020-02-04 15:00:00.000,0,0.10086455331412104
002429,2020-02-04,1,2020-02-04 14:59:33.790,2020-02-04 14:53:53.570,2020-02-04 15:00:00.000,0,0.10129870129870122
002821,2020-02-04,18,2020-02-04 13:38:30.920,2020-02-04 13:00:00.160,2020-02-04 14:18:09.840,0,-0.01957945101989433
002850,2020-02-04,8,2020-02-04 10:06:44.560,2020-02-04 09:56:25.290,2020-02-04 10:23:18.620,0,0.09215442092154412
002912,2020-02-04,1,2020-02-04 10:04:56.590,2020-02-04 10:04:41.430,2020-02-04 10:10:44.180,0,0.09120450606585816
300001,2020-02-04,5,2020-02-04 13:07:21.450,2020-02-04 13:00:21.370,2020-02-04 13:08:13.320,0,0.05246166263115404
300282,2020-02-04,1,2020-02-04 11:21:03.590,2020-02-04 11:20:17.740,2020-02-04 15:00:00.000,0,0.10209424083769614
300436,2020-02-04,2,2020-02-04 11:21:04.360,2020-02-04 11:19:54.070,2020-02-04 15:00:00.000,0,0.07365868444983326
300496,2020-02-04,1,2020-02-04 11:17:49.570,2020-02-04 11:12:50.620,2020-02-04 11:19:00.430,0,0.035118219749652235
300658,2020-02-04,3,2020-02-04 10:24:46.900,2020-02-04 10:23:41.880,2020-02-04 11:18:25.650,0,0.1002506265664158
002091,2020-02-05,3,2020-02-05 13:00:06.770,2020-02-05 11:13:04.050,2020-02-05 13:28:11.620,0,-0.013262599469495928
002219,2020-02-05,1,2020-02-05 13:36:44.360,2020-02-05 09:49:21.330,2020-02-05 15:00:00.000,0,0.0990099009900991
002326,2020-02-05,2,2020-02-05 09:33:50.410,2020-02-05 09:33:45.080,2020-02-05 09:34:07.450,0,0.1000649772579596
002328,2020-02-05,2,2020-02-05 13:09:20.370,2020-02-05 13:06:01.310,2020-02-05 13:40:25.250,0,0.09903381642512077
002417,2020-02-05,1,2020-02-05 14:49:47.620,2020-02-05 10:09:39.480,2020-02-05 15:00:00.000,0,0.058208955223880476
002742,2020-02-05,1,2020-02-05 11:28:19.950,2020-02-05 11:27:52.990,2020-02-05 15:00:00.000,0,0.10035211267605648
002950,2020-02-05,56,2020-02-05 14:09:19.770,2020-02-05 11:17:48.120,2020-02-05 15:00:00.000,0,0.10004378283712788
300074,2020-02-05,1,2020-02-05 10:16:34.090,2020-02-05 10:15:26.660,2020-02-05 10:16:54.850,0,0.09957627118644076
300074,2020-02-05,2,2020-02-05 10:19:43.150,2020-02-05 10:19:12.580,2020-02-05 14:21:13.470,0,0.09957627118644076
300205,2020-02-05,7,2020-02-05 10:29:30.210,2020-02-05 10:27:58.890,2020-02-05 10:31:52.310,0,0.03557910673732012
300282,2020-02-05,5,2020-02-05 13:12:04.670,2020-02-05 13:11:41.910,2020-02-05 13:17:23.200,0,0.052256532066508266
300294,2020-02-05,2,2020-02-05 14:50:20.070,2020-02-05 14:46:19.720,2020-02-05 15:00:00.000,0,0.10003040437823052
300343,2020-02-05,1,2020-02-05 14:52:19.720,2020-02-05 11:02:57.600,2020-02-05 15:00:00.000,0,0.10035842293906794
300658,2020-02-05,3,2020-02-05 13:00:51.250,2020-02-05 11:19:13.680,2020-02-05 13:34:38.270,0,0.10022779043280194
300760,2020-02-05,3,2020-02-05 10:00:30.740,2020-02-05 10:00:10.610,2020-02-05 10:01:49.290,0,0.008409473157870773
300760,2020-02-05,26,2020-02-05 11:22:34.510,2020-02-05 10:55:49.370,2020-02-05 15:00:00.000,0,0.008409473157870773
000078,2020-02-06,59,2020-02-06 10:52:20.860,2020-02-06 10:47:25.670,2020-02-06 15:00:00.000,0,0.017021276595744702
000420,2020-02-06,1,2020-02-06 10:01:46.270,2020-02-06 10:00:11.620,2020-02-06 15:00:00.000,0,0.05188679245283012
000566,2020-02-06,4,2020-02-06 10:32:43.010,2020-02-06 10:30:01.470,2020-02-06 15:00:00.000,0,0.07565011820330958
000695,2020-02-06,2,2020-02-06 11:27:40.710,2020-02-06 11:27:16.310,2020-02-06 13:51:46.970,0,-0.006849315068493178
002026,2020-02-06,7,2020-02-06 13:57:25.720,2020-02-06 13:53:51.460,2020-02-06 14:21:56.900,0,0.053846153846153884
002435,2020-02-06,1,2020-02-06 11:13:45.480,2020-02-06 10:13:17.920,2020-02-06 15:00:00.000,0,0.10042735042735053
300010,2020-02-06,1,2020-02-06 14:04:29.160,2020-02-06 14:03:51.900,2020-02-06 14:05:47.510,0,-0.024908869987849358
300046,2020-02-06,3,2020-02-06 09:32:41.830,2020-02-06 09:32:31.740,2020-02-06 09:33:14.970,0,0.10000000000000007
300204,2020-02-06,1,2020-02-06 10:33:45.350,2020-02-06 10:32:15.000,2020-02-06 14:37:24.690,0,-0.06658946149391998
300204,2020-02-06,2,2020-02-06 14:43:27.070,2020-02-06 14:38:45.150,2020-02-06 15:00:00.000,0,-0.06658946149391998
300206,2020-02-06,2,2020-02-06 10:16:53.500,2020-02-06 10:16:30.100,2020-02-06 10:17:23.940,0,-0.05792972459639122
300222,2020-02-06,1,2020-02-06 11:22:48.450,2020-02-06 11:22:31.590,2020-02-06 11:23:08.000,0,0.02342786683107301
300222,2020-02-06,3,2020-02-06 14:18:59.290,2020-02-06 13:00:02.970,2020-02-06 14:29:05.180,0,0.02342786683107301
300307,2020-02-06,2,2020-02-06 11:17:24.110,2020-02-06 11:16:31.350,2020-02-06 11:18:08.390,0,-0.011086474501108556
300413,2020-02-06,6,2020-02-06 13:00:01.390,2020-02-06 11:24:04.720,2020-02-06 13:02:21.180,0,0.014711809754131666
300658,2020-02-06,1,2020-02-06 14:59:48.600,2020-02-06 11:18:49.760,2020-02-06 15:00:00.000,0,0.0522774327122153
300738,2020-02-06,5,2020-02-06 13:00:53.070,2020-02-06 11:15:10.940,2020-02-06 13:03:22.880,0,0.03975870578557728
000066,2020-02-07,1,2020-02-07 13:55:11.180,2020-02-07 13:54:58.740,2020-02-07 13:55:20.790,0,-0.025143678160919558
000636,2020-02-07,1,2020-02-07 14:50:44.850,2020-02-07 14:50:12.080,2020-02-07 15:00:00.000,0,0.030921459492888163
000758,2020-02-07,3,2020-02-07 11:29:25.870,2020-02-07 11:28:08.990,2020-02-07 15:00:00.000,0,0.029821073558647937
000819,2020-02-07,16,2020-02-07 14:42:30.420,2020-02-07 11:11:19.630,2020-02-07 15:00:00.000,0,0.01623686723973261
002134,2020-02-07,12,2020-02-07 14:12:27.250,2020-02-07 11:29:35.160,2020-02-07 15:00:00.000,0,-0.012061403508771829
002235,2020-02-07,9,2020-02-07 13:22:25.130,2020-02-07 13:21:56.330,2020-02-07 15:00:00.000,0,0.003913894324853118
300090,2020-02-07,8,2020-02-07 13:20:57.400,2020-02-07 13:00:00.020,2020-02-07 15:00:00.000,0,0.04861111111111116
300312,2020-02-07,4,2020-02-07 14:08:44.210,2020-02-07 13:40:38.720,2020-02-07 14:12:53.550,0,-0.0194029850746269
300324,2020-02-07,1,2020-02-07 14:55:13.000,2020-02-07 14:47:50.460,2020-02-07 14:57:16.560,0,-0.0701357466063347
300343,2020-02-07,1,2020-02-07 09:36:23.660,2020-02-07 09:34:35.400,2020-02-07 09:53:48.630,0,-0.035502958579881734
300343,2020-02-07,7,2020-02-07 14:24:59.200,2020-02-07 13:08:48.780,2020-02-07 15:00:00.000,0,-0.035502958579881734
300373,2020-02-07,9,2020-02-07 13:24:02.830,2020-02-07 13:23:30.280,2020-02-07 13:25:41.380,0,0.02062643239113826
300383,2020-02-07,2,2020-02-07 10:24:19.420,2020-02-07 10:23:53.200,2020-02-07 10:56:32.020,0,0.01748931208705784
300394,2020-02-07,2,2020-02-07 14:50:40.010,2020-02-07 13:54:36.080,2020-02-07 15:00:00.000,0,0.03772189349112432
300658,2020-02-07,1,2020-02-07 09:52:24.530,2020-02-07 09:49:46.780,2020-02-07 09:55:18.610,0,-0.1279999999999999
002274,2020-02-10,2,2020-02-10 13:37:21.490,2020-02-10 13:33:51.330,2020-02-10 13:41:02.640,0,-0.018808777429467072
002274,2020-02-10,6,2020-02-10 13:48:47.070,2020-02-10 13:47:22.510,2020-02-10 15:00:00.000,0,-0.018808777429467072
002328,2020-02-10,1,2020-02-10 09:46:41.690,2020-02-10 09:45:59.120,2020-02-10 10:08:23.500,0,-0.06717850287907867
002540,2020-02-10,1,2020-02-10 14:09:09.960,2020-02-10 14:07:03.780,2020-02-10 14:11:55.470,0,0.06783369803063444
002540,2020-02-10,3,2020-02-10 14:36:39.030,2020-02-10 14:14:14.630,2020-02-10 15:00:00.000,0,0.06783369803063444
002591,2020-02-10,5,2020-02-10 13:20:44.690,2020-02-10 13:06:08.920,2020-02-10 15:00:00.000,0,-0.0285110876451955
002772,2020-02-10,1,2020-02-10 13:54:34.870,2020-02-10 13:54:22.180,2020-02-10 13:57:10.080,0,-0.04219409282700437
002935,2020-02-10,1,2020-02-10 14:09:26.000,2020-02-10 14:09:08.350,2020-02-10 15:00:00.000,0,-0.05169679670155414
300189,2020-02-10,7,2020-02-10 13:33:37.000,2020-02-10 10:15:06.890,2020-02-10 15:00:00.000,0,-0.0434782608695653
300230,2020-02-10,1,2020-02-10 10:31:27.310,2020-02-10 09:52:14.810,2020-02-10 10:31:39.430,0,-0.020202020202020218
300578,2020-02-10,11,2020-02-10 14:49:03.420,2020-02-10 14:48:40.260,2020-02-10 14:49:16.110,0,-0.1000377500943752
000595,2020-02-11,5,2020-02-11 10:13:28.760,2020-02-11 10:10:20.840,2020-02-11 10:14:06.620,0,-0.02310231023102305
000595,2020-02-11,7,2020-02-11 11:00:53.000,2020-02-11 10:20:07.230,2020-02-11 15:00:00.000,0,-0.02310231023102305
000890,2020-02-11,2,2020-02-11 10:04:41.760,2020-02-11 09:52:25.470,2020-02-11 10:16:41.030,0,-0.02263374485596714
000890,2020-02-11,3,2020-02-11 10:35:16.770,2020-02-11 10:34:24.780,2020-02-11 11:00:54.650,0,-0.02263374485596714
002638,2020-02-11,4,2020-02-11 14:00:06.710,2020-02-11 13:43:32.620,2020-02-11 14:01:09.250,0,-0.05277777777777781
300160,2020-02-11,4,2020-02-11 14:26:16.760,2020-02-11 09:47:38.900,2020-02-11 15:00:00.000,0,0.0995732574679944
300534,2020-02-11,3,2020-02-11 09:36:49.860,2020-02-11 09:36:30.380,2020-02-11 09:46:11.580,0,-0.040000000000000036
000636,2020-02-12,5,2020-02-12 14:37:31.920,2020-02-12 14:37:03.220,2020-02-12 14:37:44.090,0,-0.029090909090909056
002383,2020-02-12,1,2020-02-12 14:36:11.360,2020-02-12 14:35:34.840,2020-02-12 15:00:00.000,0,0.01454545454545464
002829,2020-02-12,1,2020-02-12 13:56:37.540,2020-02-12 13:55:10.150,2020-02-12 14:23:02.050,0,0.09434682964094733
300117,2020-02-12,1,2020-02-12 14:20:45.230,2020-02-12 14:20:27.330,2020-02-12 15:00:00.000,0,-0.034666666666666617
300247,2020-02-12,4,2020-02-12 09:44:31.420,2020-02-12 09:43:53.390,2020-02-12 09:51:43.730,0,-0.054607508532423236
300340,2020-02-12,1,2020-02-12 10:33:14.050,2020-02-12 10:27:00.640,2020-02-12 10:40:30.050,0,-0.061688311688311674
300654,2020-02-12,21,2020-02-12 13:03:28.050,2020-02-12 13:00:00.250,2020-02-12 15:00:00.000,0,-0.09999999999999998
300757,2020-02-12,3,2020-02-12 13:01:34.630,2020-02-12 11:05:03.750,2020-02-12 15:00:00.000,0,0.05602816075095318
000526,2020-02-13,2,2020-02-13 11:20:53.610,2020-02-13 11:09:28.920,2020-02-13 13:26:41.920,0,-0.054009277667329325
000540,2020-02-13,1,2020-02-13 09:37:33.540,2020-02-13 09:36:11.220,2020-02-13 09:46:14.900,0,0.10097719869706843
002391,2020-02-13,14,2020-02-13 13:10:51.100,2020-02-13 13:00:21.290,2020-02-13 13:10:57.950,0,0.08691308691308698
002483,2020-02-13,2,2020-02-13 14:39:24.320,2020-02-13 14:38:56.820,2020-02-13 14:42:03.800,0,0.0993031358885017
002613,2020-02-13,4,2020-02-13 09:36:25.010,2020-02-13 09:35:49.040,2020-02-13 13:02:59.360,0,0.10158730158730167
002613,2020-02-13,5,2020-02-13 13:04:19.090,2020-02-13 13:03:39.470,2020-02-13 15:00:00.000,0,0.10158730158730167
002669,2020-02-13,3,2020-02-13 13:21:59.780,2020-02-13 13:21:19.680,2020-02-13 13:33:24.570,0,-0.0006854009595613776
300080,2020-02-13,1,2020-02-13 13:35:22.680,2020-02-13 13:34:49.030,2020-02-13 13:41:12.690,0,0.0499040307101728
300782,2020-02-13,1,2020-02-13 14:17:59.100,2020-02-13 14:11:21.760,2020-02-13 14:18:29.510,0,0.004577999566066415
000540,2020-02-14,3,2020-02-14 10:49:47.710,2020-02-14 10:49:06.290,2020-02-14 10:50:38.250,0,0.10059171597633143
000609,2020-02-14,1,2020-02-14 11:28:01.080,2020-02-14 11:22:52.570,2020-02-14 15:00:00.000,0,0.04724409448818912
002428,2020-02-14,2,2020-02-14 13:00:02.800,2020-02-14 13:00:00.010,2020-02-14 14:22:06.890,0,-0.011380880121396042
002483,2020-02-14,1,2020-02-14 10:16:29.500,2020-02-14 10:15:55.720,2020-02-14 10:35:48.490,0,0.09984152139461178
002536,2020-02-14,4,2020-02-14 14:45:37.300,2020-02-14 14:45:03.530,2020-02-14 15:00:00.000,0,0.01109057301293892
002880,2020-02-14,2,2020-02-14 09:36:13.870,2020-02-14 09:35:46.120,2020-02-14 09:37:43.730,0,-0.005815687444079898
300102,2020-02-14,1,2020-02-14 13:07:23.870,2020-02-14 13:07:09.510,2020-02-14 13:07:42.250,0,0.10040160642570273
300155,2020-02-14,4,2020-02-14 09:42:38.380,2020-02-14 09:37:12.580,2020-02-14 09:49:48.960,0,0.100338218714769
300235,2020-02-14,8,2020-02-14 14:18:43.050,2020-02-14 14:17:08.680,2020-02-14 15:00:00.000,0,-0.03162055335968384
300397,2020-02-14,4,2020-02-14 14:58:29.150,2020-02-14 14:21:19.890,2020-02-14 15:00:00.000,0,0.09993092332489062
000004,2020-02-17,4,2020-02-17 09:59:22.910,2020-02-17 09:58:00.980,2020-02-17 15:00:00.000,0,0.10012782275245002
000525,2020-02-17,12,2020-02-17 09:35:15.610,2020-02-17 09:34:39.890,2020-02-17 15:00:00.000,0,0.016917293233082775
000547,2020-02-17,3,2020-02-17 09:42:06.750,2020-02-17 09:41:57.740,2020-02-17 09:42:12.430,0,0.06310013717421126
000697,2020-02-17,1,2020-02-17 10:26:53.880,2020-02-17 09:52:40.990,2020-02-17 15:00:00.000,0,0.09989142236699244
002215,2020-02-17,6,2020-02-17 09:48:52.770,2020-02-17 09:47:26.820,2020-02-17 09:49:50.830,0,-0.09090909090909094
002215,2020-02-17,11,2020-02-17 10:07:48.280,2020-02-17 10:05:30.720,2020-02-17 10:29:31.560,0,-0.09090909090909094
002396,2020-02-17,11,2020-02-17 13:11:26.930,2020-02-17 13:07:21.310,2020-02-17 13:37:22.600,0,-0.003505491937368488
002413,2020-02-17,3,2020-02-17 14:52:21.710,2020-02-17 14:32:43.080,2020-02-17 14:52:41.780,0,0.08507462686567148
300087,2020-02-17,2,2020-02-17 09:59:13.350,2020-02-17 09:56:54.380,2020-02-17 10:21:47.820,0,0.10000000000000007
300135,2020-02-17,1,2020-02-17 13:59:06.750,2020-02-17 13:56:48.240,2020-02-17 14:03:36.310,0,-0.011718750000000113
300230,2020-02-17,2,2020-02-17 09:30:53.940,2020-02-17 09:30:37.240,2020-02-17 09:32:34.430,0,0.10063897763578278
300280,2020-02-17,3,2020-02-17 09:49:02.970,2020-02-17 09:47:46.580,2020-02-17 09:50:04.550,0,0.10013908205841447
300280,2020-02-17,4,2020-02-17 10:00:15.390,2020-02-17 09:58:47.090,2020-02-17 10:01:15.370,0,0.10013908205841447
300320,2020-02-17,2,2020-02-17 14:11:54.740,2020-02-17 14:11:46.480,2020-02-17 14:14:07.240,0,-0.03745318352059923
300320,2020-02-17,6,2020-02-17 14:33:13.060,2020-02-17 14:22:41.930,2020-02-17 15:00:00.000,0,-0.03745318352059923
300397,2020-02-17,3,2020-02-17 14:37:29.520,2020-02-17 14:05:51.500,2020-02-17 14:38:28.750,0,-0.003558718861209953
300411,2020-02-17,6,2020-02-17 10:57:33.460,2020-02-17 10:37:14.740,2020-02-17 11:11:39.640,0,-0.013295346628679816
300546,2020-02-17,1,2020-02-17 13:33:34.110,2020-02-17 13:00:09.380,2020-02-17 14:02:22.820,0,-0.01163146617692079
300593,2020-02-17,2,2020-02-17 13:40:00.430,2020-02-17 13:39:23.390,2020-02-17 13:43:50.930,0,0.0280898876404494
300603,2020-02-17,1,2020-02-17 14:50:09.200,2020-02-17 14:48:32.480,2020-02-17 15:00:00.000,0,0.10008092797410306
300615,2020-02-17,3,2020-02-17 10:40:06.850,2020-02-17 10:39:22.320,2020-02-17 10:42:38.250,0,0.05963556046383234
000540,2020-02-18,1,2020-02-18 09:39:50.180,2020-02-18 09:39:26.540,2020-02-18 09:40:42.560,0,0.053789731051344665
000540,2020-02-18,5,2020-02-18 09:58:20.250,2020-02-18 09:57:43.570,2020-02-18 09:59:09.720,0,0.053789731051344665
002101,2020-02-18,1,2020-02-18 09:57:36.330,2020-02-18 09:53:03.890,2020-02-18 09:59:02.180,0,-0.041935483870967794
002101,2020-02-18,3,2020-02-18 10:01:10.380,2020-02-18 10:00:19.850,2020-02-18 10:01:30.350,0,-0.041935483870967794
002130,2020-02-18,2,2020-02-18 13:07:46.100,2020-02-18 11:08:33.440,2020-02-18 14:24:45.230,0,-0.02264150943396226
002189,2020-02-18,3,2020-02-18 10:25:47.080,2020-02-18 10:19:17.950,2020-02-18 10:29:09.800,0,0.056797020484171235
002413,2020-02-18,2,2020-02-18 09:41:34.190,2020-02-18 09:40:39.820,2020-02-18 09:42:00.420,0,0.056396148555708514
002413,2020-02-18,3,2020-02-18 09:44:07.920,2020-02-18 09:43:34.290,2020-02-18 09:45:01.300,0,0.056396148555708514
002413,2020-02-18,4,2020-02-18 09:46:15.210,2020-02-18 09:45:29.890,2020-02-18 09:51:26.050,0,0.056396148555708514
002549,2020-02-18,2,2020-02-18 13:23:13.740,2020-02-18 13:22:27.790,2020-02-18 13:27:26.250,0,0.052112676056337966
002669,2020-02-18,11,2020-02-18 13:34:30.320,2020-02-18 13:33:21.960,2020-02-18 13:50:48.930,0,0.09982384028185542
002703,2020-02-18,3,2020-02-18 10:36:55.710,2020-02-18 10:36:07.770,2020-02-18 15:00:00.000,0,-0.049180327868852514
002951,2020-02-18,1,2020-02-18 13:01:56.260,2020-02-18 13:00:37.710,2020-02-18 15:00:00.000,0,0.04214559386973171
300054,2020-02-18,4,2020-02-18 14:20:16.320,2020-02-18 14:13:08.540,2020-02-18 14:25:38.150,0,0.03356890459363937
300160,2020-02-18,18,2020-02-18 13:38:24.310,2020-02-18 13:09:54.100,2020-02-18 15:00:00.000,0,0.0026501766784452485
300318,2020-02-18,12,2020-02-18 09:32:44.780,2020-02-18 09:31:50.100,2020-02-18 09:35:36.910,0,-0.2267884322678844
300346,2020-02-18,1,2020-02-18 14:00:19.560,2020-02-18 13:59:56.550,2020-02-18 14:00:23.150,0,-0.029338989042064226
300398,2020-02-18,7,2020-02-18 14:39:55.060,2020-02-18 14:28:13.000,2020-02-18 15:00:00.000,0,0.051219512195122
000700,2020-02-19,4,2020-02-19 14:45:23.830,2020-02-19 14:44:56.180,2020-02-19 14:51:13.080,0,-0.06794871794871793
000797,2020-02-19,2,2020-02-19 10:03:51.550,2020-02-19 10:02:47.100,2020-02-19 10:04:50.150,0,0.01362397820163497
000875,2020-02-19,2,2020-02-19 10:19:08.290,2020-02-19 10:18:33.360,2020-02-19 10:20:19.750,0,0.0050632911392405324
