code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
002922,2020-03-19,1,2020-03-19 13:59:18.760,2020-03-19 13:55:29.580,2020-03-19 14:43:38.870,8,-0.01235330450895622
000610,2020-03-20,1,2020-03-20 14:39:48.820,2020-03-20 14:39:21.840,2020-03-20 15:00:00.000,8,-0.07481060606060619
002265,2020-03-20,1,2020-03-20 09:45:16.670,2020-03-20 09:44:57.310,2020-03-20 09:50:17.140,8,-0.06375442739079118
002339,2020-03-20,1,2020-03-20 10:06:16.760,2020-03-20 10:05:28.730,2020-03-20 10:17:40.820,8,-0.04146341463414627
002893,2020-03-20,1,2020-03-20 13:11:18.940,2020-03-20 13:06:01.400,2020-03-20 13:16:44.430,8,-0.012897678417884806
000597,2020-03-23,6,2020-03-23 10:30:11.880,2020-03-23 10:24:43.020,2020-03-23 15:00:00.000,8,0.01404853128991057
002093,2020-03-23,1,2020-03-23 11:00:19.790,2020-03-23 10:59:53.760,2020-03-23 13:04:45.930,8,-0.05671392827356125
002150,2020-03-23,1,2020-03-23 10:29:16.110,2020-03-23 10:26:54.920,2020-03-23 10:32:28.440,8,0.10030395136778124
000889,2020-03-24,5,2020-03-24 11:19:46.730,2020-03-24 11:15:24.060,2020-03-24 13:02:04.200,8,0.09980039920159678
002272,2020-03-24,4,2020-03-24 10:56:18.420,2020-03-24 10:50:30.990,2020-03-24 11:09:47.900,8,-0.19471947194719474
002515,2020-03-24,1,2020-03-24 11:19:10.090,2020-03-24 11:08:06.370,2020-03-24 13:04:47.950,8,0.0372250423011844
300141,2020-03-24,1,2020-03-24 10:04:46.110,2020-03-24 09:47:10.050,2020-03-24 10:46:00.090,8,0.1001053740779767
002820,2020-03-25,1,2020-03-25 09:38:59.070,2020-03-25 09:36:05.850,2020-03-25 09:39:29.180,8,0.016406890894175685
300293,2020-03-25,3,2020-03-25 09:50:26.590,2020-03-25 09:42:39.520,2020-03-25 09:54:27.150,8,-0.10014836795252224
300293,2020-03-25,4,2020-03-25 10:03:33.960,2020-03-25 09:54:39.730,2020-03-25 10:34:26.800,8,-0.10014836795252224
300407,2020-03-25,1,2020-03-25 13:23:00.180,2020-03-25 13:22:28.330,2020-03-25 13:23:23.560,8,-0.1158480074142726
000576,2020-03-26,1,2020-03-26 10:21:21.070,2020-03-26 10:12:25.630,2020-03-26 10:33:09.800,8,-0.027941176470588136
002223,2020-03-26,5,2020-03-26 13:45:27.370,2020-03-26 13:43:31.780,2020-03-26 13:56:36.810,8,0.013567438148443632
300273,2020-03-26,2,2020-03-26 10:44:12.740,2020-03-26 10:43:21.510,2020-03-26 15:00:00.000,8,0.09966777408637872
300560,2020-03-26,4,2020-03-26 14:37:20.730,2020-03-26 14:34:36.200,2020-03-26 15:00:00.000,8,-0.04934687953555894
000887,2020-03-27,4,2020-03-27 14:16:36.830,2020-03-27 14:16:05.470,2020-03-27 14:18:20.800,8,-0.010752688172043112
002494,2020-03-27,1,2020-03-27 10:08:55.380,2020-03-27 09:53:17.770,2020-03-27 10:11:07.580,8,-0.013461538461538523
300740,2020-03-27,1,2020-03-27 09:56:17.870,2020-03-27 09:55:34.490,2020-03-27 10:16:13.860,8,-0.10308056872037907
002205,2020-03-30,1,2020-03-30 14:12:28.070,2020-03-30 14:08:38.430,2020-03-30 15:00:00.000,8,0.07821982467970323
300765,2020-03-30,1,2020-03-30 13:58:18.600,2020-03-30 13:56:22.330,2020-03-30 13:58:46.390,8,0.01031762087800936
002205,2020-03-31,1,2020-03-31 11:22:26.290,2020-03-31 10:39:44.330,2020-03-31 11:29:28.580,8,-0.11771919068056402
002845,2020-03-31,1,2020-03-31 09:49:08.590,2020-03-31 09:45:51.600,2020-03-31 09:55:02.520,8,-0.010256410256410107
002497,2020-04-01,3,2020-04-01 11:19:37.650,2020-04-01 11:18:34.650,2020-04-01 11:24:17.770,8,0.0
300506,2020-04-01,1,2020-04-01 09:34:50.200,2020-04-01 09:33:50.340,2020-04-01 09:40:51.060,8,0.05229793977813002
000859,2020-04-02,1,2020-04-02 10:45:19.690,2020-04-02 10:07:57.720,2020-04-02 10:48:28.370,8,0.011904761904761862
002725,2020-04-02,1,2020-04-02 09:43:30.480,2020-04-02 09:38:00.420,2020-04-02 15:00:00.000,8,0.025878003696857558
002696,2020-04-03,5,2020-04-03 10:02:27.010,2020-04-03 09:57:57.850,2020-04-03 15:00:00.000,8,0.09999999999999988
000505,2020-04-07,3,2020-04-07 10:18:43.440,2020-04-07 10:17:35.480,2020-04-07 10:23:45.700,8,0.09966777408637872
000702,2020-04-07,1,2020-04-07 10:04:56.810,2020-04-07 10:03:51.250,2020-04-07 10:07:44.680,8,0.02134146341463428
002178,2020-04-07,2,2020-04-07 10:45:07.320,2020-04-07 10:36:19.030,2020-04-07 10:48:38.710,8,-0.029126213592233108
000533,2020-04-09,2,2020-04-09 11:24:21.550,2020-04-09 10:22:00.040,2020-04-09 11:25:24.750,8,-0.0531561461794019
002226,2020-04-09,1,2020-04-09 09:47:42.810,2020-04-09 09:44:36.040,2020-04-09 09:51:06.510,8,-0.029574861367837383
002247,2020-04-09,1,2020-04-09 09:44:34.640,2020-04-09 09:42:20.790,2020-04-09 15:00:00.000,8,0.0
002491,2020-04-09,2,2020-04-09 10:51:40.390,2020-04-09 10:48:02.370,2020-04-09 10:54:25.140,8,-0.08592592592592585
300318,2020-04-09,1,2020-04-09 13:52:07.220,2020-04-09 13:51:44.490,2020-04-09 13:52:39.570,8,-0.11794019933554822
300479,2020-04-09,4,2020-04-09 13:09:27.620,2020-04-09 13:07:33.650,2020-04-09 15:00:00.000,8,-0.06925373134328361
000633,2020-04-10,1,2020-04-10 09:55:51.640,2020-04-10 09:52:48.220,2020-04-10 10:05:52.930,8,-0.07259953161592503
002136,2020-04-10,1,2020-04-10 10:32:10.640,2020-04-10 09:48:02.200,2020-04-10 10:33:32.590,8,-0.035218783351120615
002412,2020-04-10,2,2020-04-10 13:52:43.600,2020-04-10 13:50:52.570,2020-04-10 13:53:38.360,8,-0.01505376344086029
002693,2020-04-10,2,2020-04-10 10:20:17.230,2020-04-10 10:19:46.530,2020-04-10 10:24:51.670,8,-0.03301886792452835
300049,2020-04-10,1,2020-04-10 13:02:35.240,2020-04-10 10:59:27.990,2020-04-10 13:25:26.780,8,0.10011641443538988
300453,2020-04-10,1,2020-04-10 10:04:53.390,2020-04-10 10:03:34.670,2020-04-10 10:06:01.870,8,0.05417276720351394
000955,2020-04-13,4,2020-04-13 10:25:30.720,2020-04-13 10:24:48.150,2020-04-13 10:27:50.050,8,0.04737384140061773
002178,2020-04-13,2,2020-04-13 14:05:50.570,2020-04-13 14:04:43.460,2020-04-13 14:21:50.120,8,0.0
300341,2020-04-14,1,2020-04-14 10:25:56.280,2020-04-14 10:18:55.640,2020-04-14 10:44:01.500,8,0.02967032967032956
002205,2020-04-16,1,2020-04-16 10:24:41.470,2020-04-16 10:10:26.260,2020-04-16 15:00:00.000,8,-0.013915243516761544
300427,2020-04-16,1,2020-04-16 13:30:55.120,2020-04-16 13:28:57.920,2020-04-16 13:31:18.360,8,0.044916090819348435
002178,2020-04-17,1,2020-04-17 13:25:01.120,2020-04-17 09:49:37.000,2020-04-17 15:00:00.000,8,0.0038535645472059783
002326,2020-04-17,4,2020-04-17 09:44:19.510,2020-04-17 09:43:45.870,2020-04-17 15:00:00.000,8,0.02231075697211149
002537,2020-04-17,3,2020-04-17 10:05:11.440,2020-04-17 10:04:02.300,2020-04-17 10:05:30.400,8,0.03229974160206717
002837,2020-04-17,1,2020-04-17 11:29:04.330,2020-04-17 11:27:38.860,2020-04-17 13:40:46.950,8,0.09536266349583844
002041,2020-04-20,7,2020-04-20 10:46:53.760,2020-04-20 10:44:02.440,2020-04-20 10:55:51.690,8,-0.04065040650406493
002570,2020-04-20,2,2020-04-20 09:55:51.420,2020-04-20 09:53:41.290,2020-04-20 09:58:18.470,8,0.016286644951140072
002683,2020-04-21,1,2020-04-21 11:14:58.420,2020-04-21 11:13:46.980,2020-04-21 11:23:03.910,8,0.041055718475073284
300675,2020-04-21,1,2020-04-21 13:51:04.300,2020-04-21 13:49:43.080,2020-04-21 13:51:28.270,8,-0.004801097393690057
300087,2020-04-22,1,2020-04-22 13:03:25.710,2020-04-22 13:00:00.000,2020-04-22 13:06:42.920,8,0.02696793002915454
300087,2020-04-22,3,2020-04-22 13:07:40.880,2020-04-22 13:06:59.310,2020-04-22 13:28:55.020,8,0.02696793002915454
300345,2020-04-22,1,2020-04-22 13:46:29.590,2020-04-22 13:41:56.400,2020-04-22 15:00:00.000,8,0.008902077151335286
002252,2020-04-23,1,2020-04-23 09:50:05.110,2020-04-23 09:49:08.260,2020-04-23 09:50:58.060,8,-0.01122334455667784
002492,2020-04-23,4,2020-04-23 10:24:06.470,2020-04-23 10:19:16.600,2020-04-23 15:00:00.000,8,-0.06537890044576533
300189,2020-04-23,2,2020-04-23 10:32:03.840,2020-04-23 10:30:43.950,2020-04-23 15:00:00.000,8,-0.06697459584295617
300538,2020-04-23,1,2020-04-23 14:16:40.130,2020-04-23 14:16:01.430,2020-04-23 14:17:13.950,8,-0.1445825932504441
000796,2020-04-24,1,2020-04-24 09:32:18.520,2020-04-24 09:31:58.490,2020-04-24 09:33:03.960,8,0.07058823529411762
300793,2020-04-24,2,2020-04-24 09:42:38.210,2020-04-24 09:37:45.610,2020-04-24 15:00:00.000,8,0.004814926271441644
002755,2020-04-27,2,2020-04-27 10:36:08.030,2020-04-27 10:30:39.490,2020-04-27 15:00:00.000,8,0.00608210846426771
002919,2020-04-27,1,2020-04-27 10:00:28.530,2020-04-27 09:59:26.170,2020-04-27 10:01:04.790,8,-0.02291021671826621
300403,2020-04-27,1,2020-04-27 09:49:53.320,2020-04-27 09:47:08.010,2020-04-27 09:56:41.210,8,-0.021359223300970957
002906,2020-04-30,1,2020-04-30 09:39:58.720,2020-04-30 09:38:08.850,2020-04-30 10:02:52.230,8,0.02440884820747513
002158,2020-05-06,1,2020-05-06 10:34:56.220,2020-05-06 10:34:35.180,2020-05-06 10:46:22.290,8,0.013868613138686259
002505,2020-05-06,9,2020-05-06 13:48:20.160,2020-05-06 11:27:24.370,2020-05-06 15:00:00.000,8,0.061371841155234634
002979,2020-05-06,1,2020-05-06 14:55:26.290,2020-05-06 14:54:26.090,2020-05-06 15:00:00.000,8,0.0225437415881562
300097,2020-05-06,1,2020-05-06 10:24:04.830,2020-05-06 10:20:46.990,2020-05-06 10:24:49.710,8,0.03149606299212593
300165,2020-05-06,1,2020-05-06 09:50:40.590,2020-05-06 09:45:25.750,2020-05-06 09:51:16.300,8,0.006122448979591688
300276,2020-05-06,2,2020-05-06 09:40:28.490,2020-05-06 09:33:12.900,2020-05-06 09:42:44.750,8,0.10055248618784528
000609,2020-05-07,5,2020-05-07 09:56:54.260,2020-05-07 09:55:44.920,2020-05-07 10:07:42.390,8,-0.12955974842767293
002975,2020-05-07,2,2020-05-07 14:21:34.620,2020-05-07 13:21:37.900,2020-05-07 14:41:02.710,8,-0.006234507624126695
002248,2020-05-08,1,2020-05-08 13:42:21.650,2020-05-08 13:41:00.220,2020-05-08 15:00:00.000,8,-0.015151515151515247
000609,2020-05-11,2,2020-05-11 10:13:34.600,2020-05-11 10:12:22.250,2020-05-11 10:14:15.530,8,-0.09724047306176087
002813,2020-05-11,1,2020-05-11 09:46:45.870,2020-05-11 09:45:03.090,2020-05-11 09:49:14.580,8,-0.0593692022263449
002878,2020-05-11,1,2020-05-11 11:11:37.930,2020-05-11 11:08:40.040,2020-05-11 11:12:51.680,8,-0.017761033369214085
002981,2020-05-11,1,2020-05-11 10:06:44.280,2020-05-11 10:06:21.900,2020-05-11 10:07:58.400,8,-0.08193041526374867
300276,2020-05-11,1,2020-05-11 09:31:57.570,2020-05-11 09:31:41.380,2020-05-11 09:32:07.080,8,-0.10373066424021836
300651,2020-05-11,1,2020-05-11 10:41:43.250,2020-05-11 10:41:17.380,2020-05-11 10:42:30.470,8,-0.053475935828877
000700,2020-05-12,1,2020-05-12 14:32:09.230,2020-05-12 14:31:49.190,2020-05-12 14:32:32.430,8,-0.029900332225913595
002046,2020-05-14,2,2020-05-14 11:27:40.730,2020-05-14 11:16:20.150,2020-05-14 11:28:52.800,8,0.10036832412523022
002094,2020-05-15,3,2020-05-15 10:12:48.850,2020-05-15 10:10:26.880,2020-05-15 10:20:07.710,8,-0.03153153153153165
300816,2020-05-15,1,2020-05-15 10:03:22.390,2020-05-15 10:02:52.460,2020-05-15 10:05:17.890,8,0.1000812017864392
002204,2020-05-18,12,2020-05-18 10:21:41.880,2020-05-18 10:21:05.110,2020-05-18 15:00:00.000,8,-0.009433962264150941
002272,2020-05-18,2,2020-05-18 09:37:48.870,2020-05-18 09:36:47.700,2020-05-18 15:00:00.000,8,0.10021321961620466
002858,2020-05-18,1,2020-05-18 13:43:25.480,2020-05-18 13:39:59.910,2020-05-18 13:43:40.240,8,-0.03534609720176729
300121,2020-05-18,1,2020-05-18 09:56:47.030,2020-05-18 09:36:06.470,2020-05-18 15:00:00.000,8,0.023936170212766058
000716,2020-05-19,1,2020-05-19 14:33:41.930,2020-05-19 14:33:25.130,2020-05-19 14:35:58.180,8,-0.061946902654867124
000551,2020-05-20,1,2020-05-20 13:03:42.680,2020-05-20 13:00:33.930,2020-05-20 13:07:46.730,8,0.1006060606060606
000557,2020-05-20,1,2020-05-20 09:49:42.450,2020-05-20 09:46:41.500,2020-05-20 10:00:35.320,8,0.10106382978723394
000584,2020-05-20,6,2020-05-20 11:23:00.580,2020-05-20 11:21:42.330,2020-05-20 13:00:58.300,8,-0.06505295007564305
002653,2020-05-20,1,2020-05-20 13:28:09.810,2020-05-20 13:25:21.770,2020-05-20 13:32:03.490,8,0.02814423922603337
300035,2020-05-20,2,2020-05-20 10:32:29.410,2020-05-20 10:26:36.020,2020-05-20 13:00:00.930,8,0.005148005148005064
300079,2020-05-20,1,2020-05-20 10:07:44.420,2020-05-20 10:07:08.300,2020-05-20 10:08:14.520,8,-0.06156716417910446
000710,2020-05-21,1,2020-05-21 11:28:44.130,2020-05-21 11:28:16.540,2020-05-21 13:03:39.810,8,-0.06822577809038155
002514,2020-05-21,1,2020-05-21 14:18:15.960,2020-05-21 14:16:03.250,2020-05-21 14:19:29.080,8,0.015317286652078543
002980,2020-05-21,1,2020-05-21 13:53:18.810,2020-05-21 13:38:56.280,2020-05-21 15:00:00.000,8,-0.003753970545769647
300167,2020-05-21,1,2020-05-21 14:12:19.090,2020-05-21 14:11:03.550,2020-05-21 14:12:45.820,8,-0.0273684210526316
300313,2020-05-21,1,2020-05-21 09:54:35.390,2020-05-21 09:48:39.470,2020-05-21 09:56:07.590,8,-0.09514925373134342
002369,2020-05-22,10,2020-05-22 10:26:22.770,2020-05-22 10:15:07.430,2020-05-22 10:31:14.920,8,-0.050167224080267636
002553,2020-05-25,1,2020-05-25 10:22:45.820,2020-05-25 10:22:24.230,2020-05-25 15:00:00.000,8,0.02336448598130847
002138,2020-05-26,1,2020-05-26 13:45:11.730,2020-05-26 13:41:23.260,2020-05-26 13:49:49.980,8,0.03849443969204458
002273,2020-05-26,1,2020-05-26 14:30:25.120,2020-05-26 14:29:57.380,2020-05-26 15:00:00.000,8,0.027479892761394176
300242,2020-05-26,2,2020-05-26 13:25:07.280,2020-05-26 13:24:38.480,2020-05-26 13:31:13.110,8,-0.03244274809160308
300249,2020-05-26,2,2020-05-26 13:01:29.890,2020-05-26 13:00:20.780,2020-05-26 13:07:32.630,8,-0.05499276410998555
002222,2020-05-27,1,2020-05-27 11:12:47.700,2020-05-27 11:12:21.460,2020-05-27 11:25:33.910,8,-0.08809020436927417
002641,2020-05-27,1,2020-05-27 13:24:01.740,2020-05-27 13:20:36.400,2020-05-27 13:40:46.200,8,-0.005181347150259086
002811,2020-05-27,2,2020-05-27 09:52:47.760,2020-05-27 09:51:24.260,2020-05-27 09:53:09.110,8,0.0
300700,2020-05-27,1,2020-05-27 10:15:09.370,2020-05-27 10:12:45.630,2020-05-27 10:18:31.030,8,-0.014764338444065772
